order_id,product_id,store_id,product_name,city,date_of_sale,quantity,sales_amout
3,1551,548,Towels,Navarrotown,2023-10-12,12,263.71
580,403,311,Gloves,Goodview,2024-02-27,12,53.31
475,1800,435,Towels,East Alexandermouth,2024-07-12,8,214.67
437,375,170,Towels,Diazborough,2023-08-13,1,104.67
103,1094,495,Ball,South Kimberlyland,2024-04-27,14,340.82
481,1539,394,Ball,Oconnormouth,2025-09-25,28,121.68
548,1287,147,Shirt,West Willieshire,2023-07-20,18,298.82
341,1430,24,Chips,West Rodney,2025-11-07,14,97.26
634,1588,454,Mouse,Victoriafort,2023-08-26,13,186.51
46,678,213,Fish,Chelseahaven,2021-09-06,14,109.2
108,1021,10,Table,Grantton,2021-04-25,7,50.21
149,125,141,Shoes,Kimberlybury,2021-06-04,27,59.42
64,401,90,Table,East Seth,2024-03-03,29,238.6
907,1448,394,Pants,East Frankside,2025-02-02,3,44.8
176,1093,179,Chips,South Emily,2021-06-15,12,328.41
525,1643,270,Towels,Michaelbury,2023-06-21,8,246.79
410,575,561,Fish,Sherihaven,2023-10-22,22,61.85
285,1989,501,Hat,Johnsonborough,2022-02-27,2,270.71
960,791,451,Mouse,Ballton,2025-08-11,30,147.21
566,861,418,Hat,East Debra,2024-10-13,13,98.52
167,1990,170,Sausages,Lake Michael,2022-02-18,3,16.75
561,76,319,Soap,Andersonmouth,2025-05-22,5,319.13
671,817,368,Hat,Lake Megan,2025-11-23,26,108.81
656,1174,89,Gloves,West Justinberg,2023-07-10,3,316.41
459,1437,354,Chips,Danielburgh,2022-08-11,0,337.17
205,1728,537,Towels,West Donna,2024-02-20,0,197.5
469,917,24,Bacon,Melissaside,2024-09-17,28,203.1
679,1822,206,Mouse,Lake Amberstad,2023-05-30,17,98.2
333,1485,358,Shoes,East Joe,2024-04-27,5,126.24
738,681,435,Soap,New Victoriaside,2025-10-04,13,227.84
222,1627,213,Salad,West Miranda,2023-03-31,5,76.67
605,817,444,Pizza,Veronicaside,2021-09-14,10,263.36
505,1646,336,Ball,Davidfort,2023-03-20,26,103.92
774,1907,60,Chips,Mclaughlinside,2024-04-29,16,179.61
824,1530,349,Pants,Burnsmouth,2025-02-26,27,199.8
940,1950,296,Soap,Andreashire,2021-03-15,1,202.8
76,1950,66,Computer,North Kathleenmouth,2023-05-12,28,181.79
448,1552,558,Chips,Robertsville,2022-01-05,5,340.61
998,1900,435,Keyboard,North Marymouth,2021-12-23,25,182.35
357,1984,379,Tuna,Shannonmouth,2023-09-12,0,203.52
227,1187,478,Bacon,Patelside,2023-05-28,26,329.64
81,970,29,Cheese,Landrybury,2022-07-15,20,212.48
476,994,48,Cheese,Port Timothy,2023-05-15,2,69.57
196,1006,501,Tuna,Guerrastad,2021-04-28,5,33.0
571,1096,331,Soap,Torresburgh,2022-10-31,0,205.74
863,1373,422,Ball,North Carla,2024-07-29,18,184.45
907,248,388,Fish,West Cheryl,2025-04-15,3,192.99
882,684,212,Car,Lake Cathy,2022-09-01,7,209.97
767,1335,138,Chair,Robbinsburgh,2024-04-21,2,72.78
929,1567,428,Salad,Alexishaven,2024-03-17,1,49.95
47,1861,582,Pants,West Paul,2021-04-11,28,277.71
101,134,412,Pants,Port Kennethville,2025-02-25,21,104.1
848,447,344,Table,New Micheal,2024-09-14,16,146.34
668,353,139,Bike,Deborahshire,2024-01-28,22,341.28
761,836,441,Mouse,West Tony,2024-05-12,2,39.33
469,1309,584,Pants,West Devin,2024-06-06,27,34.31
423,715,592,Fish,Jessicamouth,2021-07-15,1,118.46
882,1291,82,Ball,North Monica,2024-11-11,18,214.79
719,1323,342,Pizza,Lopezfurt,2023-05-11,4,305.26
570,280,106,Computer,West James,2024-12-19,23,210.46
245,1753,173,Chicken,Lambfort,2024-07-11,10,136.38
267,104,409,Pants,Martinezville,2025-07-11,13,136.88
406,694,433,Sausages,Lake Tarafort,2024-05-12,15,76.23
330,950,318,Tuna,New Robertberg,2024-05-19,10,261.2
450,678,198,Keyboard,Carolfort,2024-03-04,3,278.74
170,595,267,Chair,South Shawn,2023-08-06,16,326.4
342,39,366,Table,Andreaport,2022-10-16,6,222.21
344,929,403,Towels,Dwayneland,2024-08-04,20,185.29
34,1639,59,Chips,Williamsburgh,2025-09-11,28,14.37
811,281,137,Keyboard,Malikchester,2024-02-01,15,21.85
565,1069,427,Mouse,South Joshuashire,2022-02-07,19,189.0
499,1387,467,Table,East Anthonytown,2023-01-01,10,327.66
948,315,593,Bacon,Johnport,2025-09-17,6,289.96
115,289,409,Chips,South Morgantown,2025-03-11,14,212.38
689,1040,311,Keyboard,East Daniellehaven,2021-04-22,26,261.69
636,1476,513,Chips,Jimmyview,2024-02-14,14,165.94
666,1544,369,Table,Melanieshire,2024-05-21,25,318.27
368,1788,89,Tuna,Whitestad,2022-01-23,21,94.64
731,1554,169,Sausages,Janicetown,2024-12-12,3,132.62
662,1574,281,Bacon,Alextown,2023-06-23,28,95.49
917,1564,106,Pizza,New Joseph,2023-09-08,16,203.45
391,1235,167,Pants,East Jerry,2024-05-07,26,72.3
847,1754,131,Car,Lake Christopher,2024-01-24,5,340.9
558,1856,86,Soap,North Devonland,2024-08-15,20,195.12
584,1492,117,Gloves,Thompsonmouth,2025-01-11,23,37.98
446,1755,37,Pizza,Jesseview,2022-10-29,1,107.6
193,282,375,Fish,Ayalastad,2023-03-16,6,287.26
796,202,537,Sausages,Anitamouth,2024-12-18,28,38.19
673,1544,122,Pizza,Port Timothy,2025-03-09,8,238.88
514,347,156,Ball,Troyfort,2024-09-17,10,224.23
542,1450,508,Chips,Dianeville,2025-10-22,6,11.81
285,1200,131,Towels,Jamiemouth,2023-10-27,16,24.19
171,1671,288,Bike,Josephburgh,2022-12-29,27,182.26
492,1896,251,Pizza,Hughesshire,2025-08-19,19,125.63
796,1373,583,Ball,Johnsonhaven,2021-06-24,0,221.76
121,1085,65,Shoes,New Shelialand,2022-05-02,18,149.73
341,482,287,Ball,North Manuelfurt,2024-09-29,11,136.88
792,1723,117,Table,Victorland,2024-01-02,9,296.33
492,726,388,Towels,Lake Heather,2022-07-27,16,71.57
261,434,276,Soap,North James,2024-07-03,12,221.27
673,949,302,Table,Damonmouth,2024-06-21,0,296.14
956,1367,551,Car,Lake Samanthaborough,2023-05-17,11,199.52
958,16,545,Mouse,Manueltown,2021-06-29,2,276.61
622,1571,523,Tuna,Port Cassandra,2024-01-20,11,58.4
488,1583,556,Towels,Hicksland,2024-06-25,20,192.73
909,1072,424,Gloves,New Kyle,2021-01-22,10,291.69
97,23,363,Keyboard,Evansberg,2023-10-01,26,273.49
309,1626,269,Cheese,Paulburgh,2025-07-15,22,12.55
8,453,397,Chair,Port Ronaldshire,2025-06-17,18,201.88
890,991,208,Chips,Ashleyhaven,2024-03-27,14,39.51
135,1959,596,Computer,East Margaretland,2022-07-05,14,206.8
537,1179,223,Ball,Jamesburgh,2025-07-19,21,32.18
709,1955,262,Bacon,South Gary,2025-03-17,23,42.94
877,235,7,Hat,Bruceview,2022-09-16,4,102.4
164,806,379,Table,Lake Traceyhaven,2021-12-31,3,280.84
318,438,436,Fish,South Julia,2022-08-20,23,87.85
816,1226,98,Chicken,North Colin,2023-04-21,20,256.5
775,155,289,Bacon,South Earlborough,2024-04-18,26,153.4
827,415,55,Tuna,West Yvonne,2022-06-21,20,204.89
122,1025,327,Chair,South Jacqueline,2023-12-28,7,115.96
493,831,96,Cheese,West Terri,2022-11-03,7,216.13
713,1997,355,Hat,Johnsontown,2022-12-09,5,121.64
955,1477,361,Ball,East Antonio,2024-04-18,1,172.69
494,1320,441,Keyboard,West Erin,2024-08-22,27,191.38
789,1947,314,Table,Masonmouth,2025-05-19,25,145.23
741,1973,274,Cheese,Alexton,2023-10-31,11,112.8
73,1690,141,Mouse,East Juliabury,2023-10-20,1,153.74
519,560,515,Chips,Lake Richardmouth,2023-05-24,11,186.91
121,246,457,Chips,Lake Diane,2024-02-27,27,302.48
139,1284,4,Pants,Lake Antonio,2021-04-21,28,13.58
965,1851,147,Gloves,Butlerside,2023-05-09,20,277.52
819,1554,180,Shirt,Alexanderbury,2021-12-28,0,305.71
249,1785,312,Shirt,Adamston,2022-01-27,13,261.2
425,457,266,Shirt,Dunlapside,2023-02-01,22,243.2
667,1280,289,Chair,South Michael,2023-04-27,25,311.37
385,20,502,Sausages,Lake Danielle,2022-01-12,29,143.9
286,1575,337,Chips,Herbertport,2022-08-30,15,112.13
405,471,342,Cheese,Robertafurt,2025-07-29,10,272.34
284,172,230,Chair,Port Mathew,2023-11-11,8,45.4
413,572,386,Mouse,Youngside,2025-12-15,29,288.32
385,488,324,Car,Tammyville,2022-10-16,23,302.98
55,115,447,Keyboard,Breannaport,2025-05-14,5,42.98
211,1462,189,Computer,Caldwellshire,2023-01-25,20,175.5
427,1914,335,Chips,Stephenfurt,2025-03-27,7,136.2
594,1715,290,Shirt,North Michael,2024-01-31,11,80.2
984,1217,138,Computer,North Anneborough,2024-06-21,1,73.69
471,1122,419,Bacon,Barbaraborough,2021-01-16,4,184.9
320,539,512,Gloves,East Mary,2025-11-01,14,256.76
333,717,412,Soap,East Alejandro,2021-08-15,9,191.22
108,1908,220,Bacon,Kevintown,2022-01-01,27,19.41
69,239,542,Bacon,Wardfurt,2024-06-15,5,324.72
597,429,235,Bike,Matthewmouth,2022-02-23,24,296.72
474,348,178,Bacon,North Christine,2021-04-21,15,49.93
715,1815,35,Car,Tinamouth,2022-05-20,9,159.67
238,832,128,Table,Lake Debra,2023-04-21,19,173.9
805,1687,412,Chicken,Keithberg,2022-12-20,20,57.15
249,619,517,Fish,Port Emily,2022-02-20,8,184.56
464,1618,367,Computer,Smithberg,2023-06-14,12,327.54
614,892,169,Sausages,South Dorothychester,2022-01-08,8,169.41
236,1238,309,Shirt,East Ana,2023-11-05,26,59.42
123,1947,568,Chips,East Billy,2025-08-17,13,311.37
191,1316,437,Fish,Jeremyport,2021-07-29,8,331.43
930,1717,271,Bike,East Davidburgh,2024-06-04,30,142.8
232,1890,152,Mouse,East Linda,2024-11-29,1,17.47
444,1094,61,Computer,Dyerport,2023-12-14,1,270.31
648,594,477,Salad,Kennedyburgh,2024-06-26,4,160.47
210,1695,238,Bike,Lake Tanya,2025-03-09,9,17.8
703,1515,254,Gloves,West Patrick,2024-08-11,19,302.24
853,641,182,Keyboard,Ericksontown,2021-10-05,26,136.66
332,894,214,Tuna,Wrightton,2021-12-24,7,44.1
108,479,18,Cheese,Melindashire,2023-11-22,18,99.81
363,698,498,Computer,Lake Michaelhaven,2021-05-05,12,245.31
755,424,386,Ball,Robertsshire,2021-03-24,21,194.84
643,1996,111,Tuna,Dariusville,2025-04-20,1,245.5
392,167,329,Gloves,New Oscar,2021-10-22,8,322.26
746,1989,142,Ball,South James,2022-06-24,20,237.8
633,989,221,Pants,South Ianview,2022-02-13,19,283.6
822,380,35,Ball,Hamiltonstad,2022-09-17,22,86.64
948,206,455,Tuna,South Michael,2022-08-08,23,180.57
883,793,30,Shoes,Michellefort,2023-05-10,3,71.84
505,299,313,Bike,North David,2022-03-06,14,130.56
753,1505,206,Pizza,Wilcoxburgh,2021-09-05,3,315.81
403,1664,444,Shoes,Port Damonton,2024-06-13,4,267.52
263,347,457,Cheese,West Douglas,2025-09-23,29,160.39
591,352,213,Chicken,Rosarioborough,2021-02-09,16,324.81
174,1163,54,Shoes,East Blaketon,2021-05-11,14,333.5
360,1551,57,Ball,Jessicafort,2021-02-25,17,63.62
389,1145,328,Shirt,North Morganbury,2023-12-28,0,248.98
255,1889,514,Ball,West Brandonville,2025-10-04,24,334.4778219136897
777,792,55,Chicken,Lake Matthewfurt,2021-11-03,3,253.65
78,1634,35,Mouse,Perezville,2022-10-07,12,284.27
868,1066,368,Computer,Alexanderbury,2021-10-22,12,290.77
771,1401,556,Tuna,West Daniel,2023-01-14,25,173.29
205,638,59,Salad,Johnsonview,2024-10-26,12,121.81
376,779,213,Chicken,Stewartchester,2021-04-10,30,64.25
133,1529,101,Gloves,Donaldview,2024-04-26,17,176.22
680,1120,198,Shirt,Ronaldport,2025-12-16,11,305.17
812,1857,359,Ball,Port Jeffrey,2024-06-24,14,102.13
565,1323,336,Car,Lopezborough,2023-02-07,9,63.95
369,44,109,Bike,Butlerborough,2021-12-19,20,307.7
789,51,157,Hat,North Danielmouth,2023-04-22,27,273.26
109,915,564,Keyboard,Port Diana,2022-11-27,16,145.61
764,1368,362,Fish,Williamsland,2021-03-06,5,273.11
73,1405,396,Pants,Lake Philip,2024-07-05,1,272.73
280,197,585,Ball,Williamsview,2026-01-03,12,129.7
161,928,262,Pizza,North Earlborough,2023-05-21,7,240.83
449,462,422,Bike,Richardsstad,2024-10-17,11,275.98
737,1523,380,Pizza,Katelynland,2021-08-15,12,122.35
325,308,77,Chips,Armstrongside,2025-11-21,24,255.72
490,1736,178,Bacon,Port Beth,2022-10-06,3,320.72
277,1438,440,Salad,South Albertton,2023-07-27,13,232.88
88,1757,395,Ball,West Brendamouth,2022-04-25,29,16.92
750,183,219,Fish,Stewartland,2025-10-03,26,222.82
577,877,329,Computer,New Jenniferport,2023-04-20,26,98.4
468,1433,582,Chicken,Port Justinberg,2022-08-03,26,202.4
407,460,407,Car,West Steven,2023-12-14,23,124.34
990,457,330,Ball,West Christophermouth,2025-12-05,9,131.8
328,968,225,Chips,Michaelfort,2023-07-08,14,30.49
153,180,473,Keyboard,South Elizabeth,2021-11-14,24,11.41
790,1284,346,Pants,Lake Cynthia,2025-10-29,1,319.11
115,34,89,Gloves,North Stacyburgh,2024-06-15,26,168.2
227,1330,321,Computer,Ryanberg,2024-03-30,8,96.9
644,1155,218,Shoes,Danielfort,2023-02-06,12,217.35
50,1273,17,Salad,Diazville,2022-12-07,21,155.43
494,287,57,Bike,Michelleshire,2022-06-25,18,293.1
469,178,439,Car,Davidtown,2025-05-12,25,214.44
769,763,468,Mouse,Thompsonbury,2024-03-08,15,118.54
182,1668,390,Keyboard,Larachester,2024-03-01,28,204.5
393,808,67,Pants,Collinsmouth,2021-10-20,0,45.1
674,493,482,Salad,South Connorbury,2023-06-22,27,248.61
465,1086,385,Shoes,Stephenmouth,2021-06-08,17,20.3
730,1427,41,Bacon,South Angelatown,2023-10-11,2,191.7
950,1588,403,Chair,Paulchester,2024-12-12,12,322.88
294,499,266,Gloves,Patrickside,2021-07-11,9,24.6
7,1457,471,Ball,East Jasonview,2021-08-28,10,92.75
242,1886,55,Sausages,Ethanview,2021-07-29,23,41.81
847,1569,137,Table,Lake Matthew,2022-10-30,13,44.42
670,1504,452,Towels,Chambersland,2024-02-12,12,82.74
337,1246,129,Salad,Arianaborough,2021-12-25,25,332.59
170,1675,190,Computer,Troytown,2022-06-05,13,38.79
501,455,440,Shoes,North Catherineberg,2022-10-22,30,119.12
80,1405,141,Table,East Luis,2024-01-05,15,249.43
595,620,425,Hat,West Heidistad,2023-01-15,16,261.98
620,1037,487,Pizza,Jeremyberg,2023-07-25,2,64.84
963,1385,334,Mouse,Lake Emilyville,2025-01-24,24,254.93
440,1475,390,Computer,Yateston,2022-06-18,28,96.71
834,134,401,Pizza,East Stephanie,2022-05-31,4,182.69
252,457,262,Bacon,East Brian,2025-01-23,9,247.6
585,640,339,Towels,South Mollybury,2021-02-02,15,167.82
61,653,199,Gloves,North Nancybury,2024-05-29,15,205.5
328,1699,365,Ball,Emilystad,2024-06-19,14,325.54
507,587,420,Chips,North Aaron,2023-10-26,27,299.77
220,692,98,Towels,Maxwellville,2025-02-27,0,257.77
702,1158,113,Bike,Erikaland,2024-09-10,26,75.25
871,516,359,Pizza,Yvonnehaven,2023-07-08,18,270.53
632,646,174,Tuna,West Paige,2024-02-07,29,28.68
38,1453,483,Chicken,Owenbury,2025-03-28,12,113.8
940,1668,597,Pants,New Christine,2021-09-07,28,25.79
268,1910,283,Chair,North Markchester,2023-02-28,16,243.69
750,1964,527,Pants,Espinozamouth,2024-06-29,14,313.61
749,428,80,Car,West Richard,2023-07-18,1,239.18
922,1538,103,Pizza,Jonesland,2021-12-04,20,252.85
479,225,175,Hat,Timothyland,2024-04-15,3,329.89
560,1411,465,Chair,Floresland,2025-11-14,16,236.34
941,1097,298,Sausages,West Jennifer,2024-03-14,2,287.39
80,806,223,Salad,North Ashleyland,2023-06-22,25,270.3
113,799,531,Soap,Meganland,2025-02-02,30,240.92
676,1864,147,Cheese,Christensenchester,2024-06-25,13,298.12
683,941,534,Shoes,Petersentown,2024-03-21,22,115.33
941,1024,505,Bike,Ramseyborough,2021-01-20,19,173.76
135,475,559,Cheese,Shannonview,2021-04-29,15,194.73
955,1573,466,Soap,Wolfemouth,2024-12-14,8,249.3
538,1724,191,Mouse,Munozport,2021-08-13,30,135.92
515,202,319,Mouse,Amberberg,2023-11-16,6,30.29
225,1601,562,Ball,Matthewshire,2022-01-10,30,18.52
910,1368,189,Fish,Samanthamouth,2021-08-10,25,330.73
402,222,32,Soap,Lake Shelly,2021-08-28,9,340.2
112,1551,495,Chicken,Port Justinview,2021-07-30,15,256.94
698,375,113,Shoes,East Samantha,2024-02-10,7,207.6
397,597,467,Bike,Kimberlyview,2024-02-02,22,244.1
290,685,36,Salad,Leblanctown,2025-11-09,17,172.5
601,556,134,Ball,Mcconnellmouth,2023-05-19,5,256.95
485,121,287,Chicken,Lake Madeline,2025-11-13,6,198.74
828,1029,182,Chicken,Reynoldschester,2022-09-23,27,142.5
296,1223,231,Pants,South Sonya,2021-06-18,7,37.4
894,1998,67,Tuna,Lake Andrewberg,2023-08-04,15,242.26
439,308,567,Shirt,North Elizabethfurt,2021-07-04,18,150.7
515,1879,514,Hat,Lisahaven,2021-11-06,16,260.97
243,1808,407,Car,Weberstad,2023-06-14,24,283.79
369,649,173,Bike,Brownbury,2023-10-30,25,290.28
552,1889,128,Bike,West Joseph,2024-08-12,25,219.41
427,1354,554,Cheese,New Scott,2023-12-06,19,92.73
280,1223,525,Fish,Burnsfurt,2022-05-16,5,165.45
295,1855,141,Chicken,North Daniel,2023-12-27,14,180.34
772,389,575,Pizza,Kennethville,2023-09-15,14,160.48
227,265,210,Chicken,Smithfort,2021-12-10,30,77.7
654,1864,218,Shirt,Chapmanmouth,2022-11-22,5,262.37
818,1891,406,Soap,Jakeland,2024-11-14,30,253.57
872,34,83,Table,North Heatherland,2025-03-22,18,159.73
186,1012,241,Mouse,East Dominic,2024-07-06,13,155.88
0,1131,162,Car,Lake Laura,2021-04-27,29,236.56
15,797,414,Chips,Port Jacquelinemouth,2023-01-01,17,193.87
201,495,215,Table,Pearsonton,2021-02-02,7,26.15
329,1234,240,Chips,East Melissa,2021-05-08,14,95.75
839,1468,31,Chair,Houstonview,2021-07-31,7,172.5
642,1263,365,Keyboard,Davisland,2022-01-01,6,11.5
72,19,145,Table,Lake Kathy,2024-03-22,30,269.22
192,1854,194,Chair,Higginsborough,2025-01-06,7,43.48
684,1904,525,Tuna,Scottview,2025-12-17,26,101.8
809,1740,576,Hat,South Karen,2021-08-05,19,269.25
24,1847,309,Shirt,Amymouth,2024-02-04,15,273.4
239,1444,350,Car,Patrickhaven,2022-12-13,21,154.71
347,1773,133,Chair,Port Darren,2022-01-06,1,57.46
245,572,39,Pizza,Luisshire,2022-07-29,4,296.7
523,342,156,Car,North Nicole,2021-12-26,14,221.8
517,1742,399,Cheese,Deborahland,2023-05-23,27,320.93
350,764,255,Salad,Castilloport,2022-07-08,14,244.73
332,465,405,Hat,Lake Lauraberg,2022-05-12,1,203.6
978,1280,262,Chicken,New Monica,2024-07-07,13,295.67
705,1027,479,Shirt,East Christinamouth,2025-08-26,18,37.97
647,267,416,Car,Barbarafurt,2023-09-16,8,232.8
96,708,273,Shoes,West Mark,2024-12-27,0,45.85
275,484,128,Table,Sullivanside,2023-05-28,19,70.61
91,515,523,Shoes,East Taraville,2025-11-12,11,124.11
636,450,308,Chips,Campbellfurt,2022-04-07,3,164.4
377,1916,189,Pants,Lake Robertfort,2025-08-19,16,188.34
264,1955,408,Towels,Robertport,2025-04-08,11,172.68
327,1669,549,Towels,West Carrieton,2022-11-23,6,344.29
153,1260,407,Chair,Dennisfort,2024-03-02,15,42.88
537,323,507,Table,Rogerbury,2022-12-12,17,168.24
203,1201,458,Pants,North Emilyhaven,2025-06-15,20,217.78
638,1873,45,Ball,South Carlos,2022-09-09,18,228.82
652,1963,498,Shirt,Jamesbury,2023-07-16,29,311.36
43,1186,567,Shirt,North Micheal,2022-02-19,14,19.42
223,114,100,Mouse,Vincentfurt,2021-07-06,29,227.25
880,645,359,Pants,South Clairechester,2022-09-08,21,47.34
503,1776,404,Tuna,Middletonfurt,2021-05-22,14,347.75
807,869,18,Bacon,Ashleyland,2025-09-07,18,319.44
983,390,195,Table,Angelafort,2025-08-27,14,153.91
195,492,139,Fish,Breannaton,2025-05-13,30,101.61
639,1598,498,Bike,Smithland,2022-06-03,20,166.38
673,858,1,Chicken,East Connieborough,2022-02-05,26,81.29
458,1743,106,Cheese,West Pamela,2021-02-25,0,76.91
424,900,55,Soap,New Brianview,2022-09-10,18,41.8
509,1745,565,Chair,Joshuaside,2021-12-16,15,288.76
206,89,556,Car,Joshuaport,2022-05-22,27,296.53
985,715,587,Bacon,Reynoldsmouth,2023-05-15,6,320.53
44,253,477,Fish,Schwartzshire,2022-03-25,18,232.74
203,1267,170,Chicken,North Paula,2021-11-24,3,21.76
369,1272,108,Pizza,Bowmanburgh,2021-01-25,25,113.75
287,426,144,Chicken,Josephbury,2021-05-09,18,181.89
27,123,490,Car,Wilcoxport,2023-07-16,30,262.16
391,1594,403,Fish,Walkerstad,2021-02-08,27,171.27
593,316,169,Tuna,South Melanie,2024-04-05,0,335.2
60,1846,204,Fish,West Danielleberg,2021-12-30,2,218.19
234,1923,272,Table,Andrewfurt,2025-12-14,13,295.16
168,816,111,Pants,Vasquezbury,2025-09-19,8,235.2
124,669,564,Shirt,Wellschester,2021-08-05,9,72.29
394,1711,599,Car,Acevedoberg,2025-02-05,2,244.4
9,1836,10,Fish,Anthonyburgh,2025-08-13,0,216.1
767,710,175,Chair,Karenport,2023-05-09,21,43.49
825,1543,506,Keyboard,North Joannemouth,2022-01-25,5,262.52
924,1592,6,Chicken,East Jennyburgh,2022-12-11,28,261.31
79,430,185,Shoes,Campbellside,2025-05-06,7,232.34
643,505,203,Chicken,Warnermouth,2022-07-21,30,125.41
476,231,495,Bacon,New Pamela,2024-11-02,15,202.87
69,638,20,Computer,South Tammy,2025-06-02,3,172.42
472,1327,44,Towels,South Edward,2021-06-14,24,199.45
210,1528,516,Chips,Nicholaston,2023-08-24,11,266.24
431,638,347,Chair,Holmesport,2025-01-19,30,309.33
259,454,433,Cheese,Floresmouth,2023-06-04,13,178.23
488,113,142,Soap,Nicholasport,2026-01-02,1,166.22
911,1092,228,Ball,Patrickborough,2021-01-19,1,270.3
200,1796,89,Pants,Lake Wayne,2024-01-01,24,227.38
657,1644,509,Tuna,Alvaradoville,2025-06-25,3,183.7
748,1386,232,Soap,New Richardland,2023-03-06,17,15.53
815,1688,350,Bacon,Hannahmouth,2024-12-01,8,229.58
956,61,445,Bacon,Alexanderhaven,2023-05-09,5,302.87
160,1556,256,Shoes,Kellystad,2024-11-10,3,126.82
411,1241,221,Soap,Gonzaleshaven,2021-06-06,20,68.0
546,350,237,Ball,Snowstad,2021-01-22,9,349.19
489,984,215,Towels,Millerfurt,2023-11-07,18,270.63
543,771,41,Tuna,North Derrick,2024-05-29,30,193.56
1000,1451,482,Shoes,South James,2025-02-03,15,43.99
485,905,85,Gloves,Veronicaborough,2025-05-12,28,313.98
45,1056,554,Chair,Port Rogershire,2023-07-07,1,206.7
274,641,513,Car,Mcgeeside,2025-02-10,27,343.76
337,1628,148,Fish,Rodriguezstad,2021-03-20,20,56.12
725,953,465,Cheese,Micheleborough,2021-12-17,9,305.0
151,613,470,Chair,South Kathleenmouth,2024-04-29,26,236.1
525,1688,336,Chicken,Lake Matthew,2021-02-05,18,200.29
935,516,514,Pizza,New Larryfort,2021-07-11,25,278.53
1,1490,276,Computer,Luceroberg,2022-10-29,24,208.99
933,421,100,Computer,New Kirkburgh,2025-07-27,25,327.72
616,949,437,Salad,Adamberg,2025-08-08,16,14.91
181,951,159,Chicken,Smithshire,2024-05-31,10,163.79
155,1375,221,Pants,Connerfurt,2021-07-03,7,15.4
817,927,115,Pants,Turnerport,2024-04-23,25,330.27
695,1869,448,Shoes,Port Charles,2024-03-17,24,28.81
483,524,70,Tuna,West Timothy,2021-10-27,6,89.45
878,657,437,Computer,Port Marvinmouth,2024-06-26,6,112.2
848,568,388,Chair,Fergusonstad,2021-09-09,21,144.77
727,1646,48,Pants,Grahamside,2024-01-03,15,224.32
371,50,544,Pants,Joneshaven,2022-02-08,28,87.35
406,1211,132,Car,North Ashley,2022-06-09,2,274.87
